file	x	y	area	sample	number	diameter	T	sub_thick	sub_age	time
ML25_04_um.csv	2.732	3.111	0.015	ML25	04	0.138197659788534	750	10	old	15
ML25_04_um.csv	2.014	3.107	0.022	ML25	04	0.16736567743768	750	10	old	15
ML25_04_um.csv	4.171	2.928	0.014	ML25	04	0.133511623562491	750	10	old	15
ML25_04_um.csv	4.41	2.789	0.014	ML25	04	0.133511623562491	750	10	old	15
ML25_04_um.csv	4.665	2.702	0.015	ML25	04	0.138197659788534	750	10	old	15
ML25_04_um.csv	4.45	2.522	0.016	ML25	04	0.142729929292222	750	10	old	15
ML25_04_um.csv	3.686	2.372	0.016	ML25	04	0.142729929292222	750	10	old	15
ML25_04_um.csv	3.9	2.386	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	4.41	1.61	0.014	ML25	04	0.133511623562491	750	10	old	15
ML25_04_um.csv	4.521	1.447	0.01	ML25	04	0.112837916709551	750	10	old	15
ML25_04_um.csv	2.682	2.174	0.017	ML25	04	0.147122643602193	750	10	old	15
ML25_04_um.csv	6.814	5.091	0.012	ML25	04	0.123607744647421	750	10	old	15
ML25_04_um.csv	7.21	4.999	0.015	ML25	04	0.138197659788534	750	10	old	15
ML25_04_um.csv	6.924	4.906	0.018	ML25	04	0.15138795132121	750	10	old	15
ML25_04_um.csv	7.563	3.374	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	5.183	2.961	0.011	ML25	04	0.118345405454064	750	10	old	15
ML25_04_um.csv	4.816	3.247	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	5.363	3.297	0.018	ML25	04	0.15138795132121	750	10	old	15
ML25_04_um.csv	5.287	3.652	0.018	ML25	04	0.15138795132121	750	10	old	15
ML25_04_um.csv	5.622	4.74	0.017	ML25	04	0.147122643602193	750	10	old	15
ML25_04_um.csv	4.574	4.237	0.015	ML25	04	0.138197659788534	750	10	old	15
ML25_04_um.csv	4.412	4.434	0.016	ML25	04	0.142729929292222	750	10	old	15
ML25_04_um.csv	4.445	4.655	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	4.365	4.862	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	6.188	3.079	0.015	ML25	04	0.138197659788534	750	10	old	15
ML25_04_um.csv	6.03	3.554	0.012	ML25	04	0.123607744647421	750	10	old	15
ML25_04_um.csv	5.243	4.139	0.017	ML25	04	0.147122643602193	750	10	old	15
ML25_04_um.csv	5.977	3.831	0.02	ML25	04	0.159576912160573	750	10	old	15
ML25_04_um.csv	7.128	3.814	0.014	ML25	04	0.133511623562491	750	10	old	15
ML25_04_um.csv	7.487	3.747	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	6.029	4.168	0.016	ML25	04	0.142729929292222	750	10	old	15
ML25_04_um.csv	5.695	4.593	0.012	ML25	04	0.123607744647421	750	10	old	15
ML25_04_um.csv	6.68	4.614	0.012	ML25	04	0.123607744647421	750	10	old	15
ML25_04_um.csv	7.063	3.407	0.014	ML25	04	0.133511623562491	750	10	old	15
ML25_04_um.csv	4.765	1.513	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	5.578	1.003	0.017	ML25	04	0.147122643602193	750	10	old	15
ML25_04_um.csv	5.192	0.812	0.017	ML25	04	0.147122643602193	750	10	old	15
ML25_04_um.csv	7.133	0.577	0.02	ML25	04	0.159576912160573	750	10	old	15
ML25_04_um.csv	6.756	2.463	0.018	ML25	04	0.15138795132121	750	10	old	15
ML25_04_um.csv	5.393	2.406	0.017	ML25	04	0.147122643602193	750	10	old	15
ML25_04_um.csv	5.323	2.068	0.02	ML25	04	0.159576912160573	750	10	old	15
ML25_04_um.csv	5.741	1.231	0.019	ML25	04	0.155536334500875	750	10	old	15
ML25_04_um.csv	7.089	1.404	0.019	ML25	04	0.155536334500875	750	10	old	15
ML25_04_um.csv	5.158	1.299	0.022	ML25	04	0.16736567743768	750	10	old	15
ML25_04_um.csv	4.355	2.248	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	4.993	1.414	0.012	ML25	04	0.123607744647421	750	10	old	15
ML25_04_um.csv	5.528	1.771	0.016	ML25	04	0.142729929292222	750	10	old	15
ML25_04_um.csv	3.754	3.796	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	2.669	3.846	0.011	ML25	04	0.118345405454064	750	10	old	15
ML25_04_um.csv	1.134	4.018	0.014	ML25	04	0.133511623562491	750	10	old	15
ML25_04_um.csv	2.883	2.272	0.015	ML25	04	0.138197659788534	750	10	old	15
ML25_04_um.csv	3.129	2.66	0.015	ML25	04	0.138197659788534	750	10	old	15
ML25_04_um.csv	4.106	2.107	0.02	ML25	04	0.159576912160573	750	10	old	15
ML25_04_um.csv	3.448	2.754	0.018	ML25	04	0.15138795132121	750	10	old	15
ML25_04_um.csv	1.788	1.986	0.02	ML25	04	0.159576912160573	750	10	old	15
ML25_04_um.csv	1.734	3.263	0.011	ML25	04	0.118345405454064	750	10	old	15
ML25_04_um.csv	2.418	3.716	0.019	ML25	04	0.155536334500875	750	10	old	15
ML25_04_um.csv	2.67	3.681	0.011	ML25	04	0.118345405454064	750	10	old	15
ML25_04_um.csv	3.664	3.275	0.01	ML25	04	0.112837916709551	750	10	old	15
ML25_04_um.csv	2.965	2.958	0.01	ML25	04	0.112837916709551	750	10	old	15
ML25_04_um.csv	2.447	4.241	0.02	ML25	04	0.159576912160573	750	10	old	15
ML25_04_um.csv	2.09	4.259	0.018	ML25	04	0.15138795132121	750	10	old	15
ML25_04_um.csv	0.869	4.674	0.016	ML25	04	0.142729929292222	750	10	old	15
ML25_04_um.csv	1.276	4.83	0.012	ML25	04	0.123607744647421	750	10	old	15
ML25_04_um.csv	0.506	3.621	0.009	ML25	04	0.107047446969166	750	10	old	15
ML25_04_um.csv	0.236	4.849	0.013	ML25	04	0.128655019651614	750	10	old	15
ML25_04_um.csv	0.665	5	0.019	ML25	04	0.155536334500875	750	10	old	15
ML25_04_um.csv	2.572	4.715	0.016	ML25	04	0.142729929292222	750	10	old	15
ML25_04_um.csv	2.988	3.15	0.013	ML25	04	0.128655019651614	750	10	old	15
ML26_01_um.csv	0.484	0.372	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	0.571	0.172	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	0.339	0.836	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	0.612	1.04	0.027	ML26	01	0.185411616971131	750	10	old	20
ML26_01_um.csv	0.874	0.309	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	0.671	0.429	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	0.94	1.197	0.01	ML26	01	0.112837916709551	750	10	old	20
ML26_01_um.csv	1.569	0.379	0.016	ML26	01	0.142729929292222	750	10	old	20
ML26_01_um.csv	2.488	0.079	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	0.462	2.786	0.01	ML26	01	0.112837916709551	750	10	old	20
ML26_01_um.csv	0.768	2.349	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	0.801	2.157	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	4.433	2.764	0.016	ML26	01	0.142729929292222	750	10	old	20
ML26_01_um.csv	3.24	3.099	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	3.416	2.861	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	2.841	2.867	0.019	ML26	01	0.155536334500875	750	10	old	20
ML26_01_um.csv	2.831	2.373	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	3.182	2.346	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	1.877	2.775	0.018	ML26	01	0.15138795132121	750	10	old	20
ML26_01_um.csv	1.553	2.731	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	1.195	2.633	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	1.936	1.788	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	2.559	1.482	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	3.166	0.671	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	2.969	0.604	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	1.908	1.024	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	1.574	1.614	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	1.623	1.284	0.034	ML26	01	0.208062837914404	750	10	old	20
ML26_01_um.csv	2.06	1.563	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	1.792	1.487	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	1.97	1.35	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	1.341	1.358	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	3.818	2.046	0.018	ML26	01	0.15138795132121	750	10	old	20
ML26_01_um.csv	3.813	1.697	0.019	ML26	01	0.155536334500875	750	10	old	20
ML26_01_um.csv	3.625	1.522	0.01	ML26	01	0.112837916709551	750	10	old	20
ML26_01_um.csv	3.294	1.962	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	4.234	1.243	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	2.839	1.97	0.016	ML26	01	0.142729929292222	750	10	old	20
ML26_01_um.csv	1.802	0.24	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	7.184	4.485	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	7.229	4.839	0.022	ML26	01	0.16736567743768	750	10	old	20
ML26_01_um.csv	3.275	3.748	0.018	ML26	01	0.15138795132121	750	10	old	20
ML26_01_um.csv	3.085	4.593	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	3.338	4.933	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	3.223	4.754	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	4.138	5.053	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	3.891	4.914	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	4.085	4.542	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	3.92	4.364	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	4.772	2.387	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	5.116	2.277	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	4.893	2.547	0.017	ML26	01	0.147122643602193	750	10	old	20
ML26_01_um.csv	5.029	2.701	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	4.379	3.868	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	4.626	3.421	0.017	ML26	01	0.147122643602193	750	10	old	20
ML26_01_um.csv	4.532	4.047	0.016	ML26	01	0.142729929292222	750	10	old	20
ML26_01_um.csv	5.033	4.854	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	5.26	4.84	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	5.585	4.251	0.016	ML26	01	0.142729929292222	750	10	old	20
ML26_01_um.csv	5.865	2.651	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	7.075	2.938	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	6.766	3.278	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	6.96	3.131	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	7.317	3.496	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	7.004	3.422	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	7.234	3.327	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	6.802	4.291	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	7.089	3.989	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	6.806	4.441	0.01	ML26	01	0.112837916709551	750	10	old	20
ML26_01_um.csv	5.341	2.134	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	4.269	4.248	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_01_um.csv	5.512	3.425	0.017	ML26	01	0.147122643602193	750	10	old	20
ML26_01_um.csv	5.034	3.618	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	6.473	2.319	0.017	ML26	01	0.147122643602193	750	10	old	20
ML26_01_um.csv	7.308	1.944	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	7.457	0.942	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	7.643	0.91	0.014	ML26	01	0.133511623562491	750	10	old	20
ML26_01_um.csv	5.514	1.095	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	3.942	3.171	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	3.098	1.137	0.016	ML26	01	0.142729929292222	750	10	old	20
ML26_01_um.csv	4.845	0.177	0.017	ML26	01	0.147122643602193	750	10	old	20
ML26_01_um.csv	5.509	0.667	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	6.191	0.531	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	6.278	0.361	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	4.81	1.921	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	5.908	1.954	0.021	ML26	01	0.163517676229325	750	10	old	20
ML26_01_um.csv	6.085	2.995	0.019	ML26	01	0.155536334500875	750	10	old	20
ML26_01_um.csv	7.083	2.744	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	3.531	3.373	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	3.716	2.712	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	1.973	3.686	0.011	ML26	01	0.118345405454064	750	10	old	20
ML26_01_um.csv	1.757	4.211	0.007	ML26	01	0.094406974388263	750	10	old	20
ML26_01_um.csv	2.648	4.868	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	5.613	4.621	0.018	ML26	01	0.15138795132121	750	10	old	20
ML26_01_um.csv	5.017	5.051	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	5.97	3.271	0.016	ML26	01	0.142729929292222	750	10	old	20
ML26_01_um.csv	5.392	3.614	0.009	ML26	01	0.107047446969166	750	10	old	20
ML26_01_um.csv	4.877	3.492	0.013	ML26	01	0.128655019651614	750	10	old	20
ML26_01_um.csv	3.379	3.97	0.012	ML26	01	0.123607744647421	750	10	old	20
ML26_01_um.csv	3.098	2.501	0.015	ML26	01	0.138197659788534	750	10	old	20
ML26_02_um.csv	0.422	0.284	0.024	ML26	02	0.174807748894733	750	10	old	20
ML26_02_um.csv	0.548	0.479	0.014	ML26	02	0.133511623562491	750	10	old	20
ML26_02_um.csv	0.754	0.487	0.011	ML26	02	0.118345405454064	750	10	old	20
ML26_02_um.csv	1.029	0.801	0.016	ML26	02	0.142729929292222	750	10	old	20
ML26_02_um.csv	0.781	0.981	0.028	ML26	02	0.188813948776526	750	10	old	20
ML26_02_um.csv	0.647	1.448	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	0.355	1.536	0.015	ML26	02	0.138197659788534	750	10	old	20
ML26_02_um.csv	0.269	1.324	0.01	ML26	02	0.112837916709551	750	10	old	20
ML26_02_um.csv	0.925	1.41	0.018	ML26	02	0.15138795132121	750	10	old	20
ML26_02_um.csv	1.101	1.171	0.014	ML26	02	0.133511623562491	750	10	old	20
ML26_02_um.csv	1.47	0.806	0.02	ML26	02	0.159576912160573	750	10	old	20
ML26_02_um.csv	1.685	0.737	0.008	ML26	02	0.100925300880806	750	10	old	20
ML26_02_um.csv	2.028	0.619	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	1.072	1.869	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	0.412	2.297	0.01	ML26	02	0.112837916709551	750	10	old	20
ML26_02_um.csv	0.338	3.106	0.017	ML26	02	0.147122643602193	750	10	old	20
ML26_02_um.csv	0.77	2.502	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	1.036	3.003	0.016	ML26	02	0.142729929292222	750	10	old	20
ML26_02_um.csv	1.229	1.617	0.02	ML26	02	0.159576912160573	750	10	old	20
ML26_02_um.csv	1.458	1.24	0.009	ML26	02	0.107047446969166	750	10	old	20
ML26_02_um.csv	2.292	0.69	0.018	ML26	02	0.15138795132121	750	10	old	20
ML26_02_um.csv	2.746	0.7	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	2.746	0.7	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	3.564	0.49	0.008	ML26	02	0.100925300880806	750	10	old	20
ML26_02_um.csv	3.973	0.728	0.017	ML26	02	0.147122643602193	750	10	old	20
ML26_02_um.csv	3.936	1.042	0.021	ML26	02	0.163517676229325	750	10	old	20
ML26_02_um.csv	3.667	1.608	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	3.444	1.635	0.01	ML26	02	0.112837916709551	750	10	old	20
ML26_02_um.csv	3.863	1.56	0.015	ML26	02	0.138197659788534	750	10	old	20
ML26_02_um.csv	3.147	3.098	0.014	ML26	02	0.133511623562491	750	10	old	20
ML26_02_um.csv	2.88	2.866	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	2.433	2.772	0.017	ML26	02	0.147122643602193	750	10	old	20
ML26_02_um.csv	2.654	2.345	0.011	ML26	02	0.118345405454064	750	10	old	20
ML26_02_um.csv	2.661	2.147	0.016	ML26	02	0.142729929292222	750	10	old	20
ML26_02_um.csv	2.872	2.481	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	3.134	2.49	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	4.269	2.822	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	4.015	2.117	0.014	ML26	02	0.133511623562491	750	10	old	20
ML26_02_um.csv	4.622	3.146	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	4.527	1.563	0.014	ML26	02	0.133511623562491	750	10	old	20
ML26_02_um.csv	6.636	4.698	0.023	ML26	02	0.171127173554958	750	10	old	20
ML26_02_um.csv	6.344	4.554	0.009	ML26	02	0.107047446969166	750	10	old	20
ML26_02_um.csv	7.047	4.166	0.015	ML26	02	0.138197659788534	750	10	old	20
ML26_02_um.csv	7.196	4.011	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	7.47	4.038	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	3.218	4.522	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	3.142	4.823	0.022	ML26	02	0.16736567743768	750	10	old	20
ML26_02_um.csv	3.644	4.581	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	4.167	4.67	0.015	ML26	02	0.138197659788534	750	10	old	20
ML26_02_um.csv	3.8	3.824	0.018	ML26	02	0.15138795132121	750	10	old	20
ML26_02_um.csv	3.763	3.567	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	3.925	3.508	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	3.253	3.397	0.014	ML26	02	0.133511623562491	750	10	old	20
ML26_02_um.csv	3.849	3.052	0.016	ML26	02	0.142729929292222	750	10	old	20
ML26_02_um.csv	5.139	4.548	0.016	ML26	02	0.142729929292222	750	10	old	20
ML26_02_um.csv	5.042	2.345	0.015	ML26	02	0.138197659788534	750	10	old	20
ML26_02_um.csv	6.816	2.7	0.015	ML26	02	0.138197659788534	750	10	old	20
ML26_02_um.csv	7.47	2.789	0.009	ML26	02	0.107047446969166	750	10	old	20
ML26_02_um.csv	6.842	2.953	0.011	ML26	02	0.118345405454064	750	10	old	20
ML26_02_um.csv	6.069	3.739	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	5.933	3.575	0.01	ML26	02	0.112837916709551	750	10	old	20
ML26_02_um.csv	5.765	3.113	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	5.59	3.047	0.01	ML26	02	0.112837916709551	750	10	old	20
ML26_02_um.csv	5.389	3.041	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	5.896	2.654	0.016	ML26	02	0.142729929292222	750	10	old	20
ML26_02_um.csv	6.147	2.668	0.014	ML26	02	0.133511623562491	750	10	old	20
ML26_02_um.csv	6.299	2.955	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	5.796	2.419	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	4.796	4.097	0.019	ML26	02	0.155536334500875	750	10	old	20
ML26_02_um.csv	4.536	4.17	0.011	ML26	02	0.118345405454064	750	10	old	20
ML26_02_um.csv	3.953	4.134	0.021	ML26	02	0.163517676229325	750	10	old	20
ML26_02_um.csv	3.489	4.263	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	0.134	4.936	0.015	ML26	02	0.138197659788534	750	10	old	20
ML26_02_um.csv	0.337	4.842	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	1.241	3.199	0.011	ML26	02	0.118345405454064	750	10	old	20
ML26_02_um.csv	2.112	3.295	0.013	ML26	02	0.128655019651614	750	10	old	20
ML26_02_um.csv	3.052	3.245	0.009	ML26	02	0.107047446969166	750	10	old	20
ML26_02_um.csv	3.596	3.122	0.01	ML26	02	0.112837916709551	750	10	old	20
ML26_02_um.csv	2.345	4.1	0.016	ML26	02	0.142729929292222	750	10	old	20
ML26_02_um.csv	2.038	4.125	0.012	ML26	02	0.123607744647421	750	10	old	20
ML26_02_um.csv	1.815	4.591	0.015	ML26	02	0.138197659788534	750	10	old	20
ML26_02_um.csv	1.104	5.072	0.016	ML26	02	0.142729929292222	750	10	old	20
ML26_03_um.csv	0.198	0.344	0.01	ML26	03	0.112837916709551	750	10	old	20
ML26_03_um.csv	0.877	0.187	0.017	ML26	03	0.147122643602193	750	10	old	20
ML26_03_um.csv	0.582	0.814	0.013	ML26	03	0.128655019651614	750	10	old	20
ML26_03_um.csv	0.321	1.184	0.011	ML26	03	0.118345405454064	750	10	old	20
ML26_03_um.csv	0.739	1.155	0.006	ML26	03	0.0874038744473663	750	10	old	20
ML26_03_um.csv	0.671	1.007	0.014	ML26	03	0.133511623562491	750	10	old	20
ML26_03_um.csv	0.638	1.93	0.013	ML26	03	0.128655019651614	750	10	old	20
ML26_03_um.csv	1.053	0.728	0.013	ML26	03	0.128655019651614	750	10	old	20
ML26_03_um.csv	1.188	0.581	0.011	ML26	03	0.118345405454064	750	10	old	20
ML26_03_um.csv	1.369	0.46	0.015	ML26	03	0.138197659788534	750	10	old	20
ML26_03_um.csv	1.466	0.972	0.009	ML26	03	0.107047446969166	750	10	old	20
ML26_03_um.csv	1.234	1.695	0.011	ML26	03	0.118345405454064	750	10	old	20
ML26_03_um.csv	1.036	1.782	0.014	ML26	03	0.133511623562491	750	10	old	20
ML26_03_um.csv	0.599	2.506	0.015	ML26	03	0.138197659788534	750	10	old	20
ML26_03_um.csv	0.168	2.639	0.006	ML26	03	0.0874038744473663	750	10	old	20
ML26_03_um.csv	1.285	2.79	0.02	ML26	03	0.159576912160573	750	10	old	20
ML26_03_um.csv	1.906	2.641	0.016	ML26	03	0.142729929292222	750	10	old	20
ML26_03_um.csv	2.191	2.711	0.019	ML26	03	0.155536334500875	750	10	old	20
ML26_03_um.csv	2.428	2.2	0.013	ML26	03	0.128655019651614	750	10	old	20
ML26_03_um.csv	2.486	2.607	0.021	ML26	03	0.163517676229325	750	10	old	20
ML26_03_um.csv	1.988	1.933	0.009	ML26	03	0.107047446969166	750	10	old	20
ML26_03_um.csv	1.685	1.173	0.011	ML26	03	0.118345405454064	750	10	old	20
ML26_03_um.csv	2.199	1.094	0.008	ML26	03	0.100925300880806	750	10	old	20
ML26_03_um.csv	2.176	0.907	0.015	ML26	03	0.138197659788534	750	10	old	20
ML26_03_um.csv	2.363	0.474	0.01	ML26	03	0.112837916709551	750	10	old	20
ML26_03_um.csv	2.719	1.23	0.009	ML26	03	0.107047446969166	750	10	old	20
ML26_03_um.csv	3.153	1.297	0.01	ML26	03	0.112837916709551	750	10	old	20
ML26_03_um.csv	2.906	1.106	0.011	ML26	03	0.118345405454064	750	10	old	20
ML26_03_um.csv	4.347	2.707	0.016	ML26	03	0.142729929292222	750	10	old	20
ML26_03_um.csv	4.229	2.474	0.012	ML26	03	0.123607744647421	750	10	old	20
ML26_03_um.csv	3.131	2.096	0.014	ML26	03	0.133511623562491	750	10	old	20
ML26_03_um.csv	3.392	1.992	0.012	ML26	03	0.123607744647421	750	10	old	20
ML26_03_um.csv	3.55	1.594	0.014	ML26	03	0.133511623562491	750	10	old	20
ML26_03_um.csv	4.707	1.539	0.01	ML26	03	0.112837916709551	750	10	old	20
ML26_03_um.csv	3.496	0.909	0.01	ML26	03	0.112837916709551	750	10	old	20
ML26_03_um.csv	3.625	0.732	0.011	ML26	03	0.118345405454064	750	10	old	20
ML26_03_um.csv	3.44	0.442	0.012	ML26	03	0.123607744647421	750	10	old	20
ML26_03_um.csv	2.621	0.472	0.017	ML26	03	0.147122643602193	750	10	old	20
ML26_03_um.csv	3.286	1.555	0.012	ML26	03	0.123607744647421	750	10	old	20
ML26_03_um.csv	3.698	1.543	0.009	ML26	03	0.107047446969166	750	10	old	20
ML26_03_um.csv	4.113	1.252	0.014	ML26	03	0.133511623562491	750	10	old	20
ML26_03_um.csv	2.668	1.552	0.017	ML26	03	0.147122643602193	750	10	old	20
ML26_03_um.csv	7.162	4.591	0.013	ML26	03	0.128655019651614	750	10	old	20
ML26_03_um.csv	3.596	2.195	0.013	ML26	03	0.128655019651614	750	10	old	20
ML26_03_um.csv	4.299	1.876	0.009	ML26	03	0.107047446969166	750	10	old	20
ML26_03_um.csv	4.5	3.233	0.009	ML26	03	0.107047446969166	750	10	old	20
ML26_03_um.csv	4.443	3.733	0.012	ML26	03	0.123607744647421	750	10	old	20
ML26_03_um.csv	3.889	3.563	0.008	ML26	03	0.100925300880806	750	10	old	20
ML26_03_um.csv	3.857	3.124	0.008	ML26	03	0.100925300880806	750	10	old	20
ML26_03_um.csv	4.704	2.047	0.009	ML26	03	0.107047446969166	750	10	old	20
ML26_03_um.csv	5.209	2.116	0.013	ML26	03	0.128655019651614	750	10	old	20
ML26_03_um.csv	4.971	2.715	0.012	ML26	03	0.123607744647421	750	10	old	20
ML26_03_um.csv	6.807	4.631	0.012	ML26	03	0.123607744647421	750	10	old	20
ML26_03_um.csv	6.583	4.675	0.016	ML26	03	0.142729929292222	750	10	old	20
ML26_03_um.csv	4.929	4.479	0.011	ML26	03	0.118345405454064	750	10	old	20
ML26_03_um.csv	6.902	4.089	0.01	ML26	03	0.112837916709551	750	10	old	20
ML26_03_um.csv	6.266	3.724	0.016	ML26	03	0.142729929292222	750	10	old	20
ML26_03_um.csv	7.142	3.605	0.013	ML26	03	0.128655019651614	750	10	old	20
ML26_03_um.csv	5.425	3.29	0.013	ML26	03	0.128655019651614	750	10	old	20
